recordId,recordType,servedIMSI,callingNumber,calledNumber,startTime,endTime,duration,location,callStatus,dataVolumeUplinkKB,dataVolumeDownlinkKB
3b8be2e3-249a-4e91-9d8b-9b6e043e840b,DATA,0900-377-9937,,,2025-08-03 13:41:43,2025-08-03 15:16:57,5714,BS_3,N/A,195066,669311
7e78167d-f8f9-4144-9942-1e7bcafa46a5,DATA,(021) 0513-1585,,,2025-08-03 13:42:06,2025-08-03 14:46:43,3877,BS_5,N/A,52216,495620
6be98dc9-5c2d-4c54-9ff8-759245d17f55,DATA,+55 71 7216-8626,,,2025-08-03 13:42:17,2025-08-03 14:21:23,2346,BS_6,N/A,132763,466788
a31efae3-27d9-46f5-b7c1-c4075ce0d650,DATA,81 3896 8961,,,2025-08-03 13:44:47,2025-08-03 14:53:15,4108,BS_2,N/A,148274,596300
6322a4c2-a076-4c06-8ac6-315302617eda,SMS,(041) 2276-6134,(041) 2276-6134,+55 (071) 0929 1417,2025-08-03 13:47:56,2025-08-03 13:47:56,0,BS_5,N/A,0,0
09fbffef-63b6-4a28-8bbd-23e3fe7be78f,DATA,+55 (021) 2170 9579,,,2025-08-03 13:48:47,2025-08-03 14:54:42,3955,BS_2,N/A,77078,306648
0fcf68ba-a0e7-46d9-bcbd-cace22057a89,VOICE,(021) 2931-1021,(021) 2931-1021,+55 (051) 6828-2329,2025-08-03 13:52:04,2025-08-03 14:00:30,506,BS_6,ANSWERED,0,0
bae28277-6691-4402-b62f-f810e82ae9f7,DATA,0800 517 4496,,,2025-08-03 13:52:22,2025-08-03 14:30:12,2270,BS_1,N/A,21099,118969
5cb297ee-6aa4-41a0-a5ae-228ed79b30cf,DATA,+55 51 0580 8527,,,2025-08-03 13:54:28,2025-08-03 15:17:05,4957,BS_6,N/A,173349,705828
b2b3f16b-180d-4d90-8df1-334c19efadbb,VOICE,+55 81 6154 3814,+55 81 6154 3814,+55 (051) 2331-5465,2025-08-03 13:54:53,2025-08-03 14:06:29,696,BS_3,ANSWERED,0,0
4a96f1f6-5a4f-4e30-b34f-45cd5808fab4,DATA,+55 (031) 0783-3019,,,2025-08-03 13:58:24,2025-08-03 14:28:48,1824,BS_5,N/A,48668,226629
68a5cd98-8186-4509-83a3-12b66cf68ec1,VOICE,41 1457 0912,41 1457 0912,+55 71 0259 6772,2025-08-03 13:58:58,2025-08-03 14:06:17,439,BS_3,ANSWERED,0,0
b26d1049-6c95-4660-bb34-77f00688faf5,DATA,+55 (084) 4481-9580,,,2025-08-03 13:59:55,2025-08-03 15:45:22,6327,BS_1,N/A,15418,65763
473fcb04-31ab-4ed3-867d-05a028c44851,SMS,+55 (071) 0929 1417,+55 (071) 0929 1417,41 9504 0978,2025-08-03 13:59:58,2025-08-03 13:59:58,0,BS_1,N/A,0,0
378b48fd-efc4-419c-932e-a70f28aafa63,DATA,51 4975 4450,,,2025-08-03 14:01:22,2025-08-03 15:29:27,5285,BS_2,N/A,88657,364682
a9d1a193-aeea-4638-837a-c97c0aa12a02,VOICE,0500 591 6133,0500 591 6133,+55 (084) 8765-6468,2025-08-03 14:02:35,2025-08-03 14:21:40,1145,BS_1,ANSWERED,0,0
ca1102d6-d9b0-4857-8d96-20ec106cabc3,VOICE,+55 31 4525-9262,+55 31 4525-9262,+55 (051) 5053-4253,2025-08-03 14:02:43,2025-08-03 14:16:12,809,BS_5,ANSWERED,0,0
de668035-0164-454f-97a0-bcd260cbcf5f,VOICE,0500-036-4570,0500-036-4570,31 4330-0019,2025-08-03 14:05:24,2025-08-03 14:09:16,232,BS_1,ANSWERED,0,0
9cd579ba-58f7-4fab-b119-8597b8173bfa,DATA,41 9644-5764,,,2025-08-03 14:05:50,2025-08-03 15:56:03,6613,BS_6,N/A,277239,1198576
3bb5aa8e-c257-4dea-bf4d-e2b17455709d,DATA,0900-695-9822,,,2025-08-03 14:06:06,2025-08-03 15:06:13,3607,BS_3,N/A,169197,718467
2071a675-16a2-4d13-beac-28f901ec9e9c,VOICE,0300-750-8195,0300-750-8195,0900-677-7534,2025-08-03 14:07:44,2025-08-03 14:33:38,1554,BS_4,ANSWERED,0,0
029830db-2094-4a83-ab59-9e97d6185499,VOICE,(031) 8515-4576,(031) 8515-4576,+55 (011) 7651 1793,2025-08-03 14:08:53,2025-08-03 14:33:39,1486,BS_4,ANSWERED,0,0
a40f16d9-4155-491c-b143-406a1176861b,DATA,(011) 6845-7144,,,2025-08-03 14:09:54,2025-08-03 15:23:59,4445,BS_5,N/A,114255,564845
f260c72c-f912-47dc-96c9-79e176be7d35,VOICE,21 5052 2711,21 5052 2711,+55 (031) 4042 1031,2025-08-03 14:13:31,2025-08-03 14:18:47,316,BS_3,ANSWERED,0,0
dc6343f7-346d-4b5e-b798-4d3d62c5b81b,DATA,(011) 6401 1499,,,2025-08-03 14:17:55,2025-08-03 14:26:38,523,BS_3,N/A,8274,58999
25bd61e0-4dda-427c-a7fe-9b931065458f,DATA,+55 (061) 5313 3456,,,2025-08-03 14:19:47,2025-08-03 15:02:45,2578,BS_1,N/A,23803,140445
60f95ef2-07a5-4220-8a0f-ea8d6ecb2964,DATA,(031) 1264-4531,,,2025-08-03 14:21:06,2025-08-03 15:37:59,4613,BS_1,N/A,204049,782449
8d66bedd-3616-42f7-ace1-de5598fad39c,DATA,+55 (084) 4481-9580,,,2025-08-03 14:22:24,2025-08-03 15:21:35,3551,BS_1,N/A,122019,663900
791e3302-2fba-4e2f-b6f1-8e7d18051d76,VOICE,(081) 6364-0111,(081) 6364-0111,(041) 2276-6134,2025-08-03 14:23:12,2025-08-03 14:41:41,1109,BS_4,ANSWERED,0,0
9d9f2c80-1219-479a-bb04-4e0827429274,VOICE,+55 31 4659-2233,+55 31 4659-2233,31 4330-0019,2025-08-03 14:23:22,2025-08-03 14:33:25,603,BS_6,ANSWERED,0,0
c1099cb7-cb64-4102-827f-9ab203ee30be,VOICE,+55 41 4093 7197,+55 41 4093 7197,+55 81 6011-7671,2025-08-03 14:23:53,2025-08-03 14:23:57,4,BS_6,FAILED,0,0
87557950-079b-4935-be58-fc3a53c676c9,VOICE,71 5850-9509,71 5850-9509,(081) 0783 6600,2025-08-03 14:25:25,2025-08-03 14:51:13,1548,BS_3,ANSWERED,0,0
5a6a8d1a-6c79-4ed1-997c-2e754cf277dc,DATA,+55 41 8273-6012,,,2025-08-03 14:25:31,2025-08-03 15:36:37,4266,BS_1,N/A,178503,613050
12248ee6-4581-48e1-87af-6049f604a9c0,VOICE,+55 11 0490-8390,+55 11 0490-8390,+55 (071) 4593 5543,2025-08-03 14:29:10,2025-08-03 14:53:58,1488,BS_3,ANSWERED,0,0
1997f6f3-99a7-4ed0-a9cb-0ee6671b7e99,VOICE,(041) 7409-0430,(041) 7409-0430,31 9420 5800,2025-08-03 14:35:00,2025-08-03 14:41:56,416,BS_1,ANSWERED,0,0
b0fbee4e-0459-4be8-b346-6633d40c8276,SMS,71 5850-9509,71 5850-9509,(084) 5708-2873,2025-08-03 14:38:52,2025-08-03 14:38:52,0,BS_1,N/A,0,0
f3299530-c313-48f0-8899-92c7de0b1fdc,DATA,(021) 0513-1585,,,2025-08-03 14:38:57,2025-08-03 16:04:58,5161,BS_5,N/A,35029,242509
bba29178-40df-4c05-9f87-053d3767db24,VOICE,+55 (084) 8765-6468,+55 (084) 8765-6468,(061) 4690-2428,2025-08-03 14:39:05,2025-08-03 14:53:14,849,BS_5,ANSWERED,0,0
73a23b5b-9793-4eb5-818e-cda9dac4a26c,DATA,+55 (084) 8765-6468,,,2025-08-03 14:39:45,2025-08-03 16:23:14,6209,BS_5,N/A,42327,248551
c2736149-8132-4abd-8638-c3650f1f684e,VOICE,+55 (041) 2211-9897,+55 (041) 2211-9897,21 7741-7313,2025-08-03 14:40:06,2025-08-03 14:40:56,50,BS_4,ANSWERED,0,0
d12204f3-dec8-42b0-9dd8-acd6c1080a88,DATA,(021) 0513-1585,,,2025-08-03 14:40:34,2025-08-03 16:09:48,5354,BS_5,N/A,59494,520514
b919e846-e432-4403-b0d0-964f3b517120,DATA,+55 (011) 7651 1793,,,2025-08-03 14:40:53,2025-08-03 16:08:23,5250,BS_4,N/A,111037,397497
69f5eef1-f7d9-40cc-a41b-6bccf65174d3,DATA,(041) 2276-6134,,,2025-08-03 14:41:01,2025-08-03 15:52:18,4277,BS_5,N/A,132049,512239
e627b903-4130-4147-bc67-a7fb7e94781c,DATA,(031) 0007 3459,,,2025-08-03 14:41:49,2025-08-03 16:31:40,6591,BS_3,N/A,264086,1179240
58bfb341-f4f7-4a1f-814b-7f0e3561bd0c,DATA,+55 (051) 9708 7334,,,2025-08-03 14:41:56,2025-08-03 15:25:44,2628,BS_3,N/A,105017,377725
a4545c43-e60b-4ed3-ac0a-66a4cc334778,VOICE,+55 (071) 0929 1417,+55 (071) 0929 1417,(041) 2276-6134,2025-08-03 14:43:30,2025-08-03 14:56:04,754,BS_3,ANSWERED,0,0
8fb85aa8-232b-4a71-9f64-11e7b9587ec9,VOICE,21 6221-2093,21 6221-2093,41 6310-7693,2025-08-03 14:44:00,2025-08-03 14:44:42,42,BS_5,ANSWERED,0,0
861ea247-b3c0-4e9a-a35a-ee4957bede53,VOICE,+55 21 1578-5097,+55 21 1578-5097,0800 632 5759,2025-08-03 14:46:20,2025-08-03 14:46:22,2,BS_3,BUSY,0,0
8758d477-cad6-4851-b8fa-d5aee7e247a8,SMS,(011) 6845-7144,(011) 6845-7144,(041) 8432-1116,2025-08-03 14:46:29,2025-08-03 14:46:29,0,BS_5,N/A,0,0
91026d2e-59d2-4567-abae-851e19559ff8,DATA,(031) 8118-9270,,,2025-08-03 14:47:40,2025-08-03 14:55:40,480,BS_2,N/A,10677,53678
1a52e24e-e4e4-47b6-81b1-208b00ed33ee,DATA,+55 21 4784 8229,,,2025-08-03 14:48:22,2025-08-03 15:54:22,3960,BS_5,N/A,146260,645195
ce7259d7-e3ca-4fe4-acb5-23b69ece752b,SMS,+55 (084) 0155-6880,+55 (084) 0155-6880,(011) 6401 1499,2025-08-03 14:50:20,2025-08-03 14:50:20,0,BS_5,N/A,0,0
7097de03-9457-4a93-810b-bf83b4cfbb76,DATA,41 7527-2793,,,2025-08-03 14:50:24,2025-08-03 15:17:31,1627,BS_4,N/A,43682,231529
4126b5d1-b454-467a-888a-36b6e2a6d94d,DATA,+55 31 4525-9262,,,2025-08-03 14:54:32,2025-08-03 16:07:38,4386,BS_5,N/A,184122,767773
e311eff0-33e1-488f-88f3-fc7da6ec32d5,VOICE,(011) 5966 8087,(011) 5966 8087,+55 (031) 4042 1031,2025-08-03 14:57:23,2025-08-03 14:57:33,10,BS_6,BUSY,0,0
2deb700b-7936-43d3-a9c9-4916de9c36ef,SMS,+55 (071) 4593 5543,+55 (071) 4593 5543,+55 (021) 7809 3617,2025-08-03 15:02:45,2025-08-03 15:02:45,0,BS_5,N/A,0,0
eb65ae86-cbb3-4d87-8f77-cbfb55e266bd,SMS,+55 71 0607 7469,+55 71 0607 7469,41 2923 9172,2025-08-03 15:03:09,2025-08-03 15:03:09,0,BS_4,N/A,0,0
375a46df-9161-4b20-94c4-e490faf081af,SMS,11 4425 1760,11 4425 1760,+55 (021) 9027 6627,2025-08-03 15:03:43,2025-08-03 15:03:43,0,BS_2,N/A,0,0
40ffaa0b-9066-4212-bfc0-e08895c3bc16,DATA,+55 71 0607 7469,,,2025-08-03 15:04:46,2025-08-03 17:00:20,6934,BS_4,N/A,146756,1231873
f28caccd-5a15-472e-ae39-1c1a23406209,DATA,+55 (041) 8507 5699,,,2025-08-03 15:04:56,2025-08-03 17:04:27,7171,BS_1,N/A,78613,424529
83698e52-12c1-489b-ac16-f6d788492317,SMS,+55 81 1065 1961,+55 81 1065 1961,+55 (051) 2331-5465,2025-08-03 15:05:13,2025-08-03 15:05:13,0,BS_6,N/A,0,0
33ce1ab7-8278-4410-99fd-cfef051ab289,VOICE,(011) 4903-7791,(011) 4903-7791,+55 41 8273-6012,2025-08-03 15:07:45,2025-08-03 15:28:48,1263,BS_6,ANSWERED,0,0
25866f2e-d0e5-4fbe-b0db-702cb9de97b8,VOICE,+55 51 1156 0424,+55 51 1156 0424,84 6194-7846,2025-08-03 15:07:45,2025-08-03 15:07:49,4,BS_1,BUSY,0,0
bbd1444c-434b-49e9-bffc-33184fe3fe7e,DATA,+55 (021) 9027 6627,,,2025-08-03 15:10:34,2025-08-03 16:39:18,5324,BS_5,N/A,179415,902626
48a25a26-4f0b-4065-ab69-89527478dd0d,DATA,41 4577 0924,,,2025-08-03 15:11:00,2025-08-03 16:48:15,5835,BS_3,N/A,144082,709456
adbdcce5-ff97-43c5-8100-b1ac4268a3fe,DATA,+55 81 6011-7671,,,2025-08-03 15:11:47,2025-08-03 16:20:47,4140,BS_3,N/A,130133,485026
1a998aa5-bb11-4ea0-963c-fef32eb2c654,DATA,+55 (081) 1895 2657,,,2025-08-03 15:13:28,2025-08-03 16:11:49,3501,BS_1,N/A,149737,615268
993bc51e-a2e2-4122-9e76-c832ac4243ec,DATA,+55 81 1065 1961,,,2025-08-03 15:13:28,2025-08-03 16:42:04,5316,BS_4,N/A,147700,861918
c9fd8f95-155e-4666-a822-c80e66ae46e4,DATA,(084) 2619 5959,,,2025-08-03 15:15:01,2025-08-03 16:18:28,3807,BS_2,N/A,20702,145569
f69a855b-e996-459a-af9b-ed044c3e25ef,DATA,+55 (071) 1757-7972,,,2025-08-03 15:15:13,2025-08-03 17:06:23,6670,BS_4,N/A,70451,269176
a2d31ebf-34de-44f0-a0dd-5116d23c6ad4,SMS,84 2034-4689,84 2034-4689,+55 31 4525-9262,2025-08-03 15:18:04,2025-08-03 15:18:04,0,BS_1,N/A,0,0
6cca3b78-5e01-4e61-9a09-c7d5d2e3156f,DATA,+55 (071) 5472-3684,,,2025-08-03 15:18:06,2025-08-03 15:31:31,805,BS_5,N/A,11011,87591
cc33e613-2473-4d8a-a147-405b339ba5ba,DATA,+55 71 5631 9459,,,2025-08-03 15:19:23,2025-08-03 17:02:54,6211,BS_5,N/A,102204,446317
a40f129d-c6dc-4897-9fbb-915980cc406c,VOICE,21 4059-5253,21 4059-5253,+55 81 1065 1961,2025-08-03 15:20:05,2025-08-03 15:21:37,92,BS_6,ANSWERED,0,0
e07ae94b-3285-46cf-9fc1-37f6d586e2cb,DATA,41 9644-5764,,,2025-08-03 15:21:07,2025-08-03 15:28:02,415,BS_6,N/A,4791,35056
4cd9766a-d97d-4b66-b571-958ef804bf53,DATA,+55 (081) 1552 1739,,,2025-08-03 15:23:51,2025-08-03 15:39:07,916,BS_1,N/A,13664,96602
6732f10f-500a-487d-a8f7-985b57c87af0,DATA,0800-302-0935,,,2025-08-03 15:24:51,2025-08-03 16:00:26,2135,BS_2,N/A,6298,55930
1eb260e3-a4b8-4ea3-9b21-cd4a8048729e,DATA,+55 51 5104 1144,,,2025-08-03 15:24:56,2025-08-03 16:17:29,3153,BS_5,N/A,60674,320573
7e9d3c90-e1c8-4584-b3f4-ec349d3f98ed,SMS,(011) 9903-5097,(011) 9903-5097,+55 (071) 0929 1417,2025-08-03 15:26:20,2025-08-03 15:26:20,0,BS_1,N/A,0,0
f7a41371-7d01-4e05-ad6a-e28d8db7bfde,DATA,84 3020-3075,,,2025-08-03 15:28:46,2025-08-03 16:02:55,2049,BS_6,N/A,23870,111491
6ca967d7-9dfb-44dc-a7af-36bb1c921cb0,DATA,+55 11 9520 0805,,,2025-08-03 15:34:55,2025-08-03 16:26:11,3076,BS_3,N/A,50269,371830
b4f9ae76-846e-4725-942b-f36d613e38ca,DATA,+55 (084) 1366 3552,,,2025-08-03 15:36:23,2025-08-03 16:18:02,2499,BS_2,N/A,98143,468002
c9ec5318-df05-4bcf-bf5e-ad08d0be963c,DATA,+55 61 3411 0321,,,2025-08-03 15:37:39,2025-08-03 16:24:25,2806,BS_5,N/A,40734,195189
73f413a4-3a22-4328-9417-c26c84390dc2,DATA,(041) 5136-7333,,,2025-08-03 15:38:41,2025-08-03 17:03:36,5095,BS_6,N/A,120976,454085
4eb614e5-65f0-4d56-814d-9a163887f2d4,DATA,(084) 5708-2873,,,2025-08-03 15:41:10,2025-08-03 17:20:37,5967,BS_5,N/A,150633,1022335
2eb94d46-7217-4782-a753-32d4254bdc19,SMS,+55 (061) 5313 3456,+55 (061) 5313 3456,84 6713-6190,2025-08-03 15:44:24,2025-08-03 15:44:24,0,BS_1,N/A,0,0
753e0842-ccee-4c5d-a129-782f33e40b51,DATA,+55 (011) 2328 0035,,,2025-08-03 15:45:46,2025-08-03 17:16:35,5449,BS_5,N/A,43165,198171
23cf3e2a-a825-4b5b-8649-f5e1824eaa26,DATA,+55 (031) 4042 1031,,,2025-08-03 15:46:22,2025-08-03 16:30:31,2649,BS_5,N/A,42088,171238
eac5c9c5-ae15-4739-8e44-1d118275578d,DATA,+55 21 1578-5097,,,2025-08-03 15:46:57,2025-08-03 17:01:31,4474,BS_3,N/A,188013,769725
52e686c1-db6d-42fa-9da6-e5ffa534145f,SMS,0900-677-7534,0900-677-7534,+55 (011) 8613-3281,2025-08-03 15:47:52,2025-08-03 15:47:52,0,BS_3,N/A,0,0
688bb657-60c7-4cda-bb71-af393116f0d9,VOICE,(084) 6590-9580,(084) 6590-9580,+55 81 6011-7671,2025-08-03 15:51:34,2025-08-03 15:51:37,3,BS_2,BUSY,0,0
d8aa83c8-189f-4460-915a-7878339264fb,SMS,0900-256-8430,0900-256-8430,+55 31 5579-9268,2025-08-03 15:51:56,2025-08-03 15:51:56,0,BS_1,N/A,0,0
e3d3f6ad-4c23-414e-8686-0113c9741889,VOICE,(081) 0783 6600,(081) 0783 6600,41 7218 4244,2025-08-03 15:51:57,2025-08-03 15:52:02,5,BS_5,BUSY,0,0
f4de33c0-a66a-4cb1-b70b-fd28e8193bee,DATA,(021) 0513-1585,,,2025-08-03 15:57:55,2025-08-03 17:19:14,4879,BS_2,N/A,15746,122771
49fcd97b-9e54-444f-93a0-eec87e8506cc,DATA,21 7366 1171,,,2025-08-03 15:58:29,2025-08-03 17:09:40,4271,BS_1,N/A,127567,622140
e8f56baf-e2c3-416a-a168-39ebc97cbdd8,DATA,+55 (084) 4040 4605,,,2025-08-03 15:59:17,2025-08-03 17:01:28,3731,BS_4,N/A,87302,296393
1c9b0534-0ef2-4bf5-be4a-53fc5c5a4b26,DATA,0800-302-0935,,,2025-08-03 16:01:03,2025-08-03 17:08:16,4033,BS_2,N/A,160499,750760
408e2139-73b1-473c-a5aa-69783a6c231b,SMS,(061) 0044 3055,(061) 0044 3055,+55 (031) 0783-3019,2025-08-03 16:05:07,2025-08-03 16:05:07,0,BS_3,N/A,0,0
97f31409-f5c1-4422-bebc-377cb86a069a,DATA,+55 21 5040-5636,,,2025-08-03 16:05:32,2025-08-03 18:04:11,7119,BS_1,N/A,48276,476567
912c900a-b19e-4805-a8e3-3e148988ec97,DATA,84 3020-3075,,,2025-08-03 16:06:59,2025-08-03 16:16:18,559,BS_6,N/A,5086,27184
c4578fb4-ece4-442b-a4d4-ee633c6c85a5,SMS,+55 41 8273-6012,+55 41 8273-6012,(051) 5025-0542,2025-08-03 16:10:16,2025-08-03 16:10:16,0,BS_1,N/A,0,0
232a65b9-6910-40ce-9cd6-cb3dee8ec9a5,VOICE,81 0596 6868,81 0596 6868,(011) 7147-8955,2025-08-03 16:11:57,2025-08-03 16:29:15,1038,BS_2,ANSWERED,0,0
38fbb8e5-6e9a-42c8-8cab-524d722aa954,DATA,+55 81 1065 1961,,,2025-08-03 16:13:15,2025-08-03 16:28:26,911,BS_6,N/A,16821,81944
cc644950-c395-4248-8e99-21c7fc31498a,DATA,51 5927 3767,,,2025-08-03 16:14:10,2025-08-03 16:33:27,1157,BS_4,N/A,17787,88001
0d75ed36-76d2-4d0d-86f0-104a894f9ea2,SMS,84 6194-7846,84 6194-7846,+55 (021) 7809 3617,2025-08-03 16:15:53,2025-08-03 16:15:53,0,BS_2,N/A,0,0
84135f10-9f53-4386-8ad6-914115074c18,DATA,41 4577 0924,,,2025-08-03 16:16:56,2025-08-03 17:00:22,2606,BS_3,N/A,65405,503368
e611defe-c50f-4c35-8022-1d83722e9daa,DATA,+55 81 1065 1961,,,2025-08-03 16:17:38,2025-08-03 16:38:26,1248,BS_6,N/A,12605,110730
293b074d-42ac-4e3f-b8f3-9360a3edc41d,SMS,81 3896 8961,81 3896 8961,(011) 9903-5097,2025-08-03 16:20:07,2025-08-03 16:20:07,0,BS_5,N/A,0,0
e2012c69-01c6-47d4-a21c-a23726ac02dd,DATA,51 5898 7276,,,2025-08-03 16:21:52,2025-08-03 16:41:06,1154,BS_3,N/A,14024,54309
8378dd26-8eaf-4e6c-a85a-489deab747e7,DATA,+55 71 7877-7953,,,2025-08-03 16:22:32,2025-08-03 17:18:52,3380,BS_2,N/A,27906,193596
d712dc14-acd5-4a1f-a078-c55b00b39af3,DATA,(041) 8432-1116,,,2025-08-03 16:23:47,2025-08-03 17:09:03,2716,BS_5,N/A,99756,340357
d428824d-4884-4a0c-9799-f0d8479037e1,DATA,(031) 8118-9270,,,2025-08-03 16:24:59,2025-08-03 16:33:10,491,BS_2,N/A,5146,42165
68907dd6-7f15-4cd2-a911-64b71dcdda79,VOICE,+55 (021) 7809 3617,+55 (021) 7809 3617,(061) 4578-8780,2025-08-03 16:25:17,2025-08-03 16:25:20,3,BS_1,BUSY,0,0
437d755c-ce4c-40a3-a1d5-7c206849f323,DATA,+55 71 0607 7469,,,2025-08-03 16:27:42,2025-08-03 18:04:53,5831,BS_4,N/A,49640,389777
458d1bed-6915-47a2-95d6-51e461152cd7,DATA,(041) 7409-0430,,,2025-08-03 16:29:07,2025-08-03 18:11:25,6138,BS_1,N/A,179665,737288
adf68d87-e8d2-45bf-bc27-88a02316e382,DATA,(031) 8515-4576,,,2025-08-03 16:31:07,2025-08-03 17:08:35,2248,BS_6,N/A,104759,373287
e776bbf4-cb9e-42cd-b455-1dffb0c3910f,DATA,11 4425 1760,,,2025-08-03 16:31:26,2025-08-03 17:22:09,3043,BS_2,N/A,61288,345640
3a8dd6a9-3890-4a0a-bf69-61fd48e3176d,VOICE,(041) 2971 7075,(041) 2971 7075,(041) 4096-1034,2025-08-03 16:31:47,2025-08-03 16:31:50,3,BS_6,FAILED,0,0
4b9b2688-bd3d-4a0c-8e9d-074c49eac88e,DATA,(021) 9083 4860,,,2025-08-03 16:35:23,2025-08-03 16:40:01,278,BS_2,N/A,10064,37782
70b94dae-8e1c-49a6-91ae-64fcd6c8e15b,DATA,(011) 4903-7791,,,2025-08-03 16:35:48,2025-08-03 18:13:25,5857,BS_6,N/A,45525,429362
f94255c6-b9b4-4788-8370-24846fb5abb4,DATA,+55 41 6041 6421,,,2025-08-03 16:36:52,2025-08-03 16:54:52,1080,BS_1,N/A,57982,209251
d594b333-5e6f-424e-b1fd-e7c732815e2a,SMS,+55 11 8470-3086,+55 11 8470-3086,+55 31 4525-9262,2025-08-03 16:37:06,2025-08-03 16:37:06,0,BS_3,N/A,0,0
254c8fed-5e51-4c42-ac1e-d50e95980a90,SMS,(021) 9083 4860,(021) 9083 4860,+55 (051) 2331-5465,2025-08-03 16:37:19,2025-08-03 16:37:19,0,BS_6,N/A,0,0
785548b2-6624-417f-bde2-1838323cfc0b,DATA,0800 628 7790,,,2025-08-03 16:37:23,2025-08-03 17:15:50,2307,BS_5,N/A,70234,324956
5771448b-a703-4b01-93f0-0a428d32921e,DATA,(011) 7973-2717,,,2025-08-03 16:38:05,2025-08-03 17:30:37,3152,BS_1,N/A,31194,199519
c6902843-7d40-42b3-8686-7a7a407fc6ab,SMS,+55 (031) 5342-3727,+55 (031) 5342-3727,31 9420 5800,2025-08-03 16:39:19,2025-08-03 16:39:19,0,BS_1,N/A,0,0
76ff869e-85d0-4988-abda-ec4a7e255d8e,DATA,41 4283-1031,,,2025-08-03 16:40:43,2025-08-03 17:12:57,1934,BS_2,N/A,43834,168898
a882c51b-269a-45fe-9d10-6e3e79072dcc,VOICE,0800-302-0935,0800-302-0935,(041) 2396 5047,2025-08-03 16:41:55,2025-08-03 17:05:10,1395,BS_2,ANSWERED,0,0
ed43201c-d4dd-4880-ab07-ea371923ddc7,VOICE,+55 81 8388-0518,+55 81 8388-0518,0900-695-9822,2025-08-03 16:42:21,2025-08-03 16:56:58,877,BS_3,ANSWERED,0,0
31dc68cf-4ba4-469c-96fd-c7e6b94da8d3,DATA,(041) 2276-6134,,,2025-08-03 16:42:37,2025-08-03 17:23:08,2431,BS_5,N/A,5999,26603
bf1dadee-a19f-4469-92b0-256b2592a239,DATA,41 9330 3497,,,2025-08-03 16:44:35,2025-08-03 18:33:15,6520,BS_5,N/A,36120,290855
0f8ad50b-0728-476d-859c-70c845ba9dcd,DATA,84 6194-7846,,,2025-08-03 16:46:11,2025-08-03 17:13:55,1664,BS_6,N/A,35164,237503
e84d1a8f-4c49-4416-a81c-df85c1251a88,DATA,+55 (081) 1895 2657,,,2025-08-03 16:46:15,2025-08-03 17:35:34,2959,BS_1,N/A,84584,334053
e8e30d15-370c-4d03-b08b-9d1f8dceabed,DATA,+55 11 8564 6249,,,2025-08-03 16:48:11,2025-08-03 17:29:29,2478,BS_4,N/A,38083,330526
60f60e67-6fe7-4f27-9d60-587457b30ecb,SMS,0500-155-9163,0500-155-9163,0300 613 9940,2025-08-03 16:53:20,2025-08-03 16:53:20,0,BS_4,N/A,0,0
901f8bfc-e817-4882-a4f4-bd74d85775fe,DATA,+55 (071) 7494-2852,,,2025-08-03 16:54:21,2025-08-03 17:56:23,3722,BS_5,N/A,96237,464680
9cd29d97-5e92-45b2-9b25-d87e7ba12302,DATA,0500 947 9780,,,2025-08-03 16:55:28,2025-08-03 17:06:07,639,BS_2,N/A,5729,31480
a4cc5026-410a-49e1-9077-8d3315782761,DATA,+55 84 0184 0377,,,2025-08-03 17:00:27,2025-08-03 18:34:42,5655,BS_6,N/A,71629,401430
a3afd604-8f46-461a-b425-137080053dd5,VOICE,+55 (051) 5053-4253,+55 (051) 5053-4253,+55 41 4093 7197,2025-08-03 17:00:42,2025-08-03 17:23:39,1377,BS_5,ANSWERED,0,0
28358ffb-b6ab-4841-801d-0726843a0668,DATA,21 7741-7313,,,2025-08-03 17:01:00,2025-08-03 17:48:30,2850,BS_5,N/A,42948,303188
06b12b6f-688a-4401-a8a3-b39baa1b5107,VOICE,0800-921-7530,0800-921-7530,71 1112 8932,2025-08-03 17:04:39,2025-08-03 17:29:44,1505,BS_5,ANSWERED,0,0
f9ce5547-46e5-4c4f-a95f-09a3dc8536d9,DATA,0500-036-4570,,,2025-08-03 17:05:32,2025-08-03 17:42:21,2209,BS_6,N/A,63668,223836
d117fda1-117f-4031-befa-4f2fae610403,DATA,+55 61 1623 4903,,,2025-08-03 17:05:44,2025-08-03 17:53:46,2882,BS_3,N/A,133570,569758
6b7baacf-7da1-417e-b5a8-a309480098f1,DATA,81 0596 6868,,,2025-08-03 17:05:55,2025-08-03 17:33:06,1631,BS_2,N/A,37188,322019
5e9fe616-fb8e-4570-97e0-9a182db2e08e,SMS,(081) 1142 9446,(081) 1142 9446,+55 71 0259 6772,2025-08-03 17:06:31,2025-08-03 17:06:31,0,BS_1,N/A,0,0
10875ad4-2b29-49a7-be47-350ab81cfb15,DATA,+55 21 2327 6389,,,2025-08-03 17:08:06,2025-08-03 17:18:34,628,BS_4,N/A,17666,67823
150d72af-1273-415e-8f16-6c42a4485a35,VOICE,(051) 3398-6293,(051) 3398-6293,+55 (041) 2211-9897,2025-08-03 17:10:43,2025-08-03 17:32:50,1327,BS_2,ANSWERED,0,0
fa48aafe-6884-41df-a840-b57442d62d99,VOICE,71 0700-6988,71 0700-6988,(041) 4307 9854,2025-08-03 17:11:53,2025-08-03 17:27:05,912,BS_1,ANSWERED,0,0
